Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,qw,qx,qy,qz,roll,pitch,yaw,bgx,bgy,bgz,acc_lin_x,acc_lin_y,acc_lin_z
6348,408432,31913,-5215,-4848,-3051,-8464,1030,408432,-19936,18762,1258,115,-13343,-17980,408433,32728,15408,3176,-4122,2249,-13304,408433,12873,-29072,13352,-1767,-375,-6008,408474,11104,28888,11792,-2720,2690,6186,256,0,IMU_label_0_jonghyun,0.12201438791431736,0.820279971259449,-0.17122861854523921,-0.5319154238068127,2.384186539200765,0.980641315608195,-0.830165594940824,0.0,0.0,0.0,31921.1478985659,-5218.749378491388,-4844.034612993592
6349,408475,29049,-159,-6432,-3787,-11918,320,408475,-26934,16007,-1644,3158,2573,-15046,408476,-29728,14144,840,-3574,10671,-12534,408476,12897,-29928,12592,-1350,3453,-5858,408517,12752,27624,12064,-2502,1038,5632,256,0,IMU_label_0_jonghyun,0.09977156549481911,-0.5415160920522892,0.022429304680434248,-0.8344476514789181,-0.3390654482343324,-1.1180703420855949,-2.6902263388638166,0.0,0.0,0.0,29040.181291055538,-157.57325032330027,-6436.045385288866
6350,408518,29009,-3047,-6464,-1843,-5982,374,408518,-29678,16403,-434,825,-7949,-15038,408519,-25904,9600,744,776,8365,-14966,408519,13913,-29656,11728,-3290,4729,-5162,408560,12744,28208,11760,-3041,-462,4648,256,0,IMU_label_0_jonghyun,-0.08638881040302217,-0.8325544439167705,0.18270526033958126,0.5157604668795716,2.5087435782765324,0.9741595410976918,-0.7754761684833521,0.0,0.0,0.0,29017.112354659817,-3050.2588584209047,-6459.557036136951
6351,408561,27401,-4455,-7872,-3379,-9501,-92,408561,-24666,13628,952,663,-3387,-16794,408562,32016,13121,-88,-3274,3963,-16528,408562,15057,-28464,10384,-3456,2903,-4480,408603,12880,27248,10872,-5073,-446,3566,256,0,IMU_label_0_jonghyun,-0.10297655171653908,0.5049218347733382,-0.0972046826812506,0.8514699173961074,-0.5195633571954521,-0.9969734838974871,-2.61351872533246,0.0,0.0,0.0,27392.764062499577,-4452.356873003501,-7876.620995281539
6352,408604,29281,-1079,-9288,-3495,-9791,-362,408604,-27434,15814,3570,-268,2169,-18230,408605,-27520,9385,-1704,4812,11529,-17540,408605,15577,-29528,7392,-454,1369,-3252,408646,14048,25784,12296,-7792,1296,1694,256,0,IMU_label_0_jonghyun,0.10678831749709934,0.8442212034931461,-0.1725083874049695,-0.49611255889531736,2.514428249667119,0.9286526504787652,-0.7251511585481396,0.0,0.0,0.0,29288.853299888688,-1082.4467734686611,-9283.244390918442
6353,408647,27833,-1863,-12952,-3431,-8081,-534,408647,-30440,16274,3096,-7149,-1665,-19420,408648,-29656,12385,-2936,4736,6025,-20168,408648,15945,-29160,6152,3357,-1547,-1828,408689,14272,26808,14488,-7646,3688,580,256,0,IMU_label_0_jonghyun,0.1419097895717718,-0.4773690826800082,0.1446987511240119,-0.8550103168664658,-0.6512939396377627,-0.8870991372278348,-2.4944851453541697,0.0,0.0,0.0,27825.39746673853,-1859.244793037844,-12956.926488902061
6354,408690,31553,-1839,-14952,-2057,-9410,6,408690,-31926,13012,3206,-11393,-1017,-19718,408691,31592,7321,-320,9406,8373,-19672,408691,15353,-28896,10224,5625,-2841,-160,408732,13096,26944,16744,-4164,2942,262,256,0,IMU_label_0_jonghyun,0.04142006530887752,-0.8704104500380552,0.045752287707251114,0.4884431950840461,-3.0888704299756964,1.0237838356643127,-0.07540498813771432,0.0,0.0,0.0,31561.37568567727,-1838.7311984663665,-14946.906276470638
6355,408733,31513,-135,-17808,1231,-6523,-12,408733,31164,8976,2382,-10188,857,-18846,408734,31008,3881,-440,8588,7621,-19518,408734,14401,-28552,13608,4101,-1715,-214,408775,12328,26368,17072,-857,-78,144,256,0,IMU_label_0_jonghyun,0.20785372923937065,0.4744026167115722,0.04898712738831496,0.8540136098732505,0.4758152179642187,-0.9106920090595552,2.427726044866905,0.0,0.0,0.0,31505.25344994829,-137.7545315991886,-17813.345456218874
6356,408776,-31335,-2679,-19680,2465,-1357,-368,408776,28718,7194,3456,-6386,1607,-16864,408777,26712,1865,-1904,5694,4607,-17578,408777,14297,-28456,13960,2072,723,-548,408818,12680,26200,15672,1543,-644,432,256,0,IMU_label_0_jonghyun,-0.2704167827106795,0.598919982557307,0.7052378837553077,-0.2660998786889902,-2.3653256004711807,-0.06271234791020532,1.7078325999731434,0.0,0.0,0.0,-31335.614595011222,-2672.1427641210603,-19673.016378210752
6357,408819,-26911,-4111,-24416,3098,3043,-636,408819,24816,7506,4138,580,3171,-12794,408820,21400,809,-4360,2474,2891,-13078,408820,16681,-29624,12288,686,2301,-478,408861,12112,25856,15504,2259,-410,1194,256,0,IMU_label_0_jonghyun,-0.9562165450026145,-0.09490892712151866,-0.27239714838924367,-0.049416679019471436,0.24501575630456765,0.5370006940598512,0.1709949714851207,0.0,0.0,0.0,-26905.983298826508,-4113.043989249234,-24424.174668281186
6358,408862,-21991,-3327,-24576,1256,5941,-2280,408862,20056,9640,4870,2414,5643,-6882,408863,21520,2753,-9096,-2476,2367,-6646,408863,15273,-29208,9792,-56,1346,926,408904,13520,27016,12056,2393,-942,586,256,0,IMU_label_0_jonghyun,0.2357362235630061,-0.04560629151892845,-0.9228555990264514,0.3011412333435467,-2.4571593594441428,-0.419860548928903,2.8913214375346667,0.0,0.0,0.0,-21994.997515315306,-3321.3384066164995,-24569.06194437279
6359,408905,-19847,-5199,-25472,1516,1625,-1894,408905,20546,10352,6590,1102,608,776,408906,17616,1441,-7168,-3124,2252,1350,408906,15217,-28960,12648,1174,1492,2522,408947,13584,26472,14728,3545,-1985,-320,256,0,IMU_label_0_jonghyun,0.740234007644617,0.5515178402494315,0.22621962471298343,0.31097647372061504,1.2772851547520632,-0.00810731630468583,0.7894163784400442,0.0,0.0,0.0,-19847.079504742476,-5208.386949746681,-25474.83711784593
6360,408948,-21031,-4311,-25088,611,-1461,-1246,408948,18314,7344,4514,1378,1262,8382,408949,20384,3113,-6112,-4734,2464,9062,408949,13417,-28416,14744,355,-902,3104,408990,13408,26616,14432,3157,-2221,-958,256,0,IMU_label_0_jonghyun,0.22553985909853724,0.3369999585152936,-0.09004258413174857,-0.9096456084439585,0.39541939611305793,0.6095330721056854,-2.529644249728675,0.0,0.0,0.0,-21025.385843101674,-4314.097210035074,-25095.42016957637
6361,408991,-25503,-3127,-22136,367,-3943,-172,408991,22708,7304,1896,3061,-2386,15622,408992,22352,2225,-6232,-7233,-354,15938,408992,13841,-28632,13464,-3421,-78,2386,409033,12576,27368,11976,4231,-4563,-1986,256,0,IMU_label_0_jonghyun,-0.15450596875385839,-0.8713088405445081,-0.29613437006061283,-0.3595180730884346,2.5342104829920937,-0.5645000480298434,0.8365098225475531,0.0,0.0,0.0,-25508.246493961466,-3131.728532733387,-22129.196643216466
6362,409034,-28871,-3647,-20624,-313,-799,-96,409034,26896,9878,2792,4645,-964,20362,409035,26152,4457,-6216,-7181,-1894,20960,409035,14465,-29360,9912,-4468,30,1748,409076,13488,26816,13312,1650,2973,-152,256,0,IMU_label_0_jonghyun,-0.6434269770467567,-0.34236231216885993,0.1411804622013869,0.6699685436701244,0.714714075186803,0.2807385112160428,-1.5057868314500458,0.0,0.0,0.0,-28868.282917346693,-3653.17567147059,-20631.116806022714
6363,409077,30969,-3319,-17584,84,1393,-234,409077,31118,10768,2442,3641,-128,22722,409078,30592,6561,-4936,-7525,-5522,22558,409078,13737,-29080,10536,-1163,-1658,2296,409119,12648,27352,13280,1212,933,-1794,256,0,IMU_label_0_jonghyun,-0.053206754343531955,-0.7434299535036099,-0.6386918734389757,-0.1911900529024955,2.8040445992490044,-0.2180307151008177,1.4568190643572911,0.0,0.0,0.0,30966.87874922156,-3322.1708239198583,-17574.96581187783
6364,409120,29673,-2479,-16080,28,7693,-544,409120,-31972,10478,1744,5178,4380,22178,409121,32024,7993,-1360,-2525,-8444,22156,409121,14713,-29736,11120,-325,-1876,2230,409162,12416,27624,13216,1952,2283,-2420,256,0,IMU_label_0_jonghyun,0.6255673967452543,0.22591224875410726,-0.11447923692717416,-0.7379184184615533,0.4779891860446305,0.1913461639655929,-1.6884685477086676,0.0,0.0,0.0,29674.865035190684,-2483.428676761872,-16088.54861685297
6365,409163,29025,-2623,-13216,936,13845,-652,409163,-30310,12800,1126,5326,5938,22560,409164,31240,8856,656,85,-11208,21152,409164,12385,-29600,13016,-2925,-1000,3128,409205,12720,27768,12096,3328,1439,-3080,256,0,IMU_label_0_jonghyun,0.06873930284125408,0.784554403372557,0.5834996430757647,0.19818542560966718,2.785570689313471,-0.23285435371218227,1.3210355524559645,0.0,0.0,0.0,29022.737058836472,-2626.325843909841,-13207.05638530569
6366,409206,28929,-2487,-10616,616,17535,-1708,409206,-26764,15184,704,5582,5964,21680,409207,-32704,10528,3208,247,-6414,20066,409207,13473,-29904,11320,-2588,64,4448,409248,12080,27880,13720,2666,4595,-3232,256,0,IMU_label_0_jonghyun,-0.5882100721506988,-0.24680871572185126,0.1546196077054757,0.7544449256090235,0.5626436470839704,0.1916811717992939,-1.7616145581762022,0.0,0.0,0.0,28930.86826043081,-2492.1352983817055,-10624.143015271755
6367,409249,29600,1193,-7504,1524,22729,-2256,409249,-27444,17549,-1554,3952,11136,20906,409250,-32560,10608,3136,339,-6374,19968,409250,13753,-29704,8416,-2062,1274,5398,409291,12000,27656,11000,2590,3569,-5478,256,0,IMU_label_0_jonghyun,-0.06530779155796816,-0.8045588652767567,-0.5574507678309418,-0.19408391512717377,2.8041148852639717,-0.24184270578013403,1.2532388784150126,0.0,0.0,0.0,29597.65138468037,1189.847432881125,-7495.015807723346
6368,409292,30801,-2647,-4552,2132,23137,-1308,409292,-27890,20254,88,272,10148,21302,409293,-29504,11105,-824,4915,-4192,18678,409293,14865,-30456,9856,-1596,2396,6456,409334,12376,28664,12744,3588,2815,-8570,256,0,IMU_label_0_jonghyun,0.6167347524094494,0.21484909322273762,-0.13032478293477065,-0.745984961822172,0.48412182623883415,0.16048474335033341,-1.7202209612608572,0.0,0.0,0.0,30802.567070697754,-2651.5056698640756,-4560.56817441038
6369,409335,30337,-2879,-3120,2086,20311,-832,409335,-26150,20147,-2052,-2840,7776,22502,409336,-29096,18544,1752,5395,-7474,22572,409336,13945,-30968,9576,-1644,390,9796,409377,11464,29032,12160,5525,-795,-11702,256,0,IMU_label_0_jonghyun,0.0802477735981789,0.8107708462369144,0.5449514075170792,0.19808809446801046,2.777736485920456,-0.2359284640413468,1.2271618014295242,0.0,0.0,0.0,30334.70773645998,-2882.3933154930683,-3111.0892580527716
6370,409378,28425,-3367,-840,736,15762,44,409378,-23324,22657,-2496,-6604,3690,23396,409379,-25768,18520,1456,6647,-2362,23756,409379,12041,-30608,9312,-3711,-1356,12168,409420,8504,28592,12000,7141,-2911,-13740,256,0,IMU_label_0_jonghyun,-0.5822055186424961,-0.18746711883102943,0.09059062173394479,0.7859301194592759,0.3761237689627605,0.19033452602224782,-1.8301089812269093,0.0,0.0,0.0,28426.855294521807,-3370.537107422898,-848.9564020420441
6371,409421,25905,-2887,-984,-104,17562,196,409421,-19212,22151,-228,-8804,1552,23344,409422,-22728,19152,2072,4311,-838,25012,409422,9153,-30096,9536,-3169,-2150,13666,409463,8664,29488,12616,9013,-4191,-15436,256,0,IMU_label_0_jonghyun,-0.10377729963455266,-0.7824636644720967,-0.5841955535698959,-0.18893501806341007,2.7419182932733093,-0.17531376236494636,1.3182521470719901,0.0,0.0,0.0,25903.28955255466,-2890.7574564607125,-975.1047049118605
6372,409464,25313,-3688,112,-4326,15507,-90,409464,-18738,21668,90,-7673,-472,23218,409465,-20608,20584,760,4682,716,23628,409465,7785,-31288,8536,-2028,246,13420,409506,5896,30488,8024,9629,-5221,-16386,256,0,IMU_label_0_jonghyun,0.35074012080792405,0.2082705314786295,-0.057192656250541936,-0.911226510503431,0.2693756766429371,0.34632546348924637,-2.359336036416577,0.0,0.0,0.0,25316.328805962232,-3690.454884885818,103.10826365181212
6373,409507,23969,-3935,-976,-4844,15950,1494,409507,-18166,21628,2278,-6461,-5754,20356,409508,-20472,20712,520,4742,784,23640,409508,4521,-31496,12136,-600,1282,12830,409549,1768,30768,8776,9573,-229,-14946,256,0,IMU_label_0_jonghyun,0.1982219090026349,0.7630325628845768,0.5790600003230111,0.2077953290982735,2.5649114501078536,-0.08765665896417486,1.3243513645968865,0.0,0.0,0.0,23968.14148224243,-3940.326496355056,-967.8108750124319
6374,409550,22737,-1064,152,-5036,11950,2582,409550,-13046,22264,2354,-3543,-9702,19506,409551,-13640,18352,144,1869,-3026,17322,409551,10017,32320,8944,-2756,2984,13330,409592,4152,30808,7312,11100,1367,-15792,256,0,IMU_label_0_jonghyun,-0.27179266850215833,-0.1444455051507758,-0.04461632793816861,0.9504070836602212,-0.0065900304873676265,0.3034526112631796,-2.5855189165296415,0.0,0.0,0.0,22739.930392205708,-1063.9383270603869,142.64161433837322
6375,409593,23313,-776,56,-4056,12248,1292,409593,-8398,21780,3418,-2021,-13188,16460,409594,-15192,21248,1376,-813,-4634,16894,409594,2969,-32032,6976,-1889,-746,12282,409635,-2792,29912,6040,8545,-1385,-15180,256,0,IMU_label_0_jonghyun,-0.09983128448810145,-0.8182507927182872,-0.5399544078608682,-0.1701428584600882,2.7815876021137877,-0.17146938909875897,1.197867651961789,0.0,0.0,0.0,23311.32668764853,-779.4040140159232,65.04340083023601
6376,409636,23664,288,472,-2648,11472,732,409636,-5272,24594,6694,-867,-6460,13750,409637,-12064,19729,-984,203,-1302,15192,409637,1809,-32168,9016,-910,3890,7902,409678,440,30592,1448,6070,1397,-13452,256,0,IMU_label_0_jonghyun,0.35112827105366484,0.14742644376303338,-0.012695142348166988,-0.9245610927932284,0.1320496327688009,0.26685002184491324,-2.397936697470656,0.0,0.0,0.0,23666.585957325984,286.7544960807627,462.6227973831285
6377,409679,26696,25,-504,426,9758,1360,409679,-8482,25760,6900,-841,-2450,11818,409680,-12936,22777,-2832,1319,-1870,13054,409680,3489,32552,7808,-1744,786,8000,409721,-1192,31960,4048,2588,49,-10000,256,0,IMU_label_0_jonghyun,0.13725281889406074,0.929719828070582,0.287027833355711,0.18546624457611693,2.7569732840610195,-0.2693163906113265,0.6516314892801697,0.0,0.0,0.0,26693.39071980816,21.453118245564145,-495.2374848974155
6378,409722,28681,-1551,-1888,1792,8014,1414,409722,-7334,26364,5014,-875,-130,9008,409723,-10760,27937,-2632,566,1434,10280,409723,-2999,-31144,8872,-1635,-6664,6958,409764,-1752,32112,5288,3389,-8085,-9750,256,0,IMU_label_0_jonghyun,-0.5057772584458116,-0.08898454752970655,0.017565373631305815,0.8578826101449806,0.12155846570123605,0.13532087421208833,-2.067923048254366,0.0,0.0,0.0,28682.32299807574,-1552.1782766284978,-1897.6452954594881
6379,409765,31561,-3055,-928,1720,7478,724,409765,-9430,28894,3770,-911,-820,5778,409766,-11696,27520,664,1697,-616,6522,409766,-2015,-32224,8872,513,-2648,3160,409807,-6144,32512,3288,2451,-3705,-7170,256,0,IMU_label_0_jonghyun,-0.08432619275340726,-0.9446518770145699,-0.29066771482152337,-0.12662623752208277,2.9020463948174804,-0.19137973705449557,0.6201106150419169,0.0,0.0,0.0,31559.13464157975,-3057.284264070351,-918.6473020019142
6380,409808,-32119,-1872,632,2800,7306,2724,409808,-9528,31802,3558,-606,100,3490,409809,-14416,31017,-512,-3726,3540,7616,409809,1865,-32744,10560,-2259,-4100,3242,409850,-5632,29864,3408,1951,-3525,-7404,256,0,IMU_label_0_jonghyun,0.616161242949888,-0.023804058992313807,0.18991536726239056,-0.7640097137730191,-0.33202689037046623,0.19897423953122567,-1.8176755641108229,0.0,0.0,0.0,-32117.061579188554,-1868.8664943848912,622.9118730455428
6381,409851,-32103,-5632,2088,12,5634,1082,409851,-7184,31136,6864,-434,2008,3018,409852,-18072,25712,1272,-2744,11100,4778,409852,369,-31984,9544,-1719,-4724,3084,409893,-11696,31576,2024,-2300,2885,-960,256,0,IMU_label_0_jonghyun,-0.031618666849585884,0.786869549774942,0.6112110124070003,0.07910543506008078,3.093996562747372,-0.16387516648980965,1.3247303179380134,0.0,0.0,0.0,-32104.599883073515,-5632.460330954884,2097.66430824144
6382,409894,-29191,-4840,3152,-1094,4842,1818,409894,-11210,31356,6386,-322,2536,2712,409895,-13896,-31615,-1432,-3788,12812,3840,409895,-2839,32216,3528,2163,-2622,1960,409936,-704,-31960,5696,-2772,10356,3312,256,0,IMU_label_0_jonghyun,-0.4247098611507195,0.1591379479615117,-0.3043154124053689,0.8376686559329326,-0.7010587888308547,-0.008118318031761784,-2.2001380090701623,0.0,0.0,0.0,-29191.079612629015,-4833.674653120793,3144.506400537158
6383,409937,-29943,-3752,3272,-2426,2857,-604,409937,-7308,32300,5828,455,-1174,2700,409938,-12224,32160,1544,3885,-1184,1038,409938,3489,31976,7536,2140,1794,1516,409979,-3032,31232,7064,799,-2834,776,256,0,IMU_label_0_jonghyun,0.4526333892321515,-0.3062759630115986,-0.8373143411969617,0.014924592437707567,-2.6680195275897765,-0.8463263113543059,2.2237482533579884,0.0,0.0,0.0,-29950.34371738768,-3749.0358948786047,3277.7839674948696
6384,409980,32425,-3880,3112,-1862,207,-102,409980,-8244,30050,5886,421,-3798,2224,409981,-9592,29017,-328,1371,-975,-1270,409981,1105,-32304,9712,1974,802,2920,410022,-3208,32216,3856,1479,-4392,600,256,0,IMU_label_0_jonghyun,-0.18637210628157608,-0.42104994034817866,-0.02611413112817356,-0.8872995198287806,0.3057313479909082,-0.8293031851510951,2.59209823899091,0.0,0.0,0.0,32417.76797878508,-3881.993555048936,3105.6838309366926
6385,410023,32401,-2688,4800,-206,5349,-490,410023,-7770,29782,5032,1339,-3184,2522,410024,-15312,28944,2120,1037,-1187,-920,410024,-559,32680,8424,2106,128,3364,410065,-4584,31896,3144,-134,732,1026,256,0,IMU_label_0_jonghyun,-0.0744875861223737,0.8844875636777549,-0.19028909538840916,-0.4194322464824473,3.097887985552382,0.8793327408191545,-0.44438093931527634,0.0,0.0,0.0,32408.554195496712,-2688.273214037572,4806.247388951366
6386,410066,-32215,-4248,4696,-516,2105,-688,410066,-8652,30678,5894,2205,-1620,2654,410067,-16040,28865,-88,-710,2690,166,410067,1377,32744,7992,1069,-358,4200,410108,-3192,32224,3992,-986,4522,1656,256,0,IMU_label_0_jonghyun,0.24644625484567348,0.5011681432982161,0.2851937936485042,0.7789475179239833,1.1195744743721219,-0.6947553003253799,2.082537260409167,0.0,0.0,0.0,-32221.27819259635,-4254.779572693939,4692.714870469339
6387,410109,-31495,-4112,5184,-482,1707,-678,410109,-8376,31322,7066,1611,-2316,3746,410110,-15024,30024,1520,-2808,7626,748,410110,-2295,-32736,9360,1757,-204,3846,410151,-3120,31856,5848,560,1714,1158,256,0,IMU_label_0_jonghyun,0.1617153308284134,-0.8370554956438473,0.21747756218608455,0.47527861190367876,-3.013239114275218,1.0471628645602153,-0.4342151643233058,0.0,0.0,0.0,-31486.50736205894,-4111.372329828309,5188.863282346328
6388,410152,-31927,-4208,4472,-246,851,-352,410152,-8258,30178,4440,1671,-2698,3032,410153,-10384,30552,352,148,4658,376,410153,1425,-32440,9744,1588,2956,2950,410634,-2848,32240,3792,-573,-1064,276,257,0,IMU_label_0_jonghyun,-0.21651631602691804,-0.6307094779404819,-0.26312829237906243,-0.6972013633663199,1.468134181993287,-0.8718489451541311,1.743633132437893,0.0,0.0,0.0,-31934.50718551943,-4214.276497181491,4471.353368010313
6389,410635,-32359,-2944,4488,1002,1392,512,410635,-7906,31802,4550,-954,3573,-250,410636,-13568,29833,-32,-1038,2800,494,410636,-1151,32760,9376,-323,-5528,1394,410677,-3544,31880,3936,-801,-994,256,257,0,IMU_label_0_jonghyun,0.7438795755061014,0.3100122544753299,-0.39235333211346685,-0.44338971796766447,1.0173851120520772,-0.31394663943986373,-1.2510869488951524,0.0,0.0,0.0,-32362.028438345835,-2951.935094340586,4483.097630857028
6390,410678,-32655,-3552,4000,604,1614,168,410678,-7632,31228,5464,-550,3027,-386,410679,-12408,30200,168,366,1490,350,410679,-695,-32752,10016,-827,-4528,994,410720,-3296,32024,4440,-799,-10,546,257,0,IMU_label_0_jonghyun,0.3429998400024986,0.6515453757423374,0.4851890394807519,0.47162625995037827,1.9106426813585153,-0.28559905578137545,1.4828025196295085,0.0,0.0,0.0,-32657.762849978135,-3560.8712495876143,4003.136554634479
6391,410721,-31903,-3400,3712,68,1800,396,410721,-7088,31340,5468,-214,2339,-582,410722,-13176,30081,-320,40,1376,46,410722,-3423,-31528,11208,-1193,-7072,1146,410763,-3864,31392,4000,-772,250,814,257,0,IMU_label_0_jonghyun,-0.5793743960284468,-0.3076942606504969,0.23821073837487608,0.716173997930889,0.7858148628152257,0.16545268631315319,-1.7124977843657547,0.0,0.0,0.0,-31901.38485600074,-3406.8425020380714,3705.1631981202363
6392,410764,32457,-3952,3232,-602,2024,240,410764,-8276,30594,5462,-390,2815,-1098,410765,-12392,29505,-120,928,769,-120,410765,-1927,-31832,10912,-1391,-1913,-484,410806,-2872,31944,3912,-712,676,858,257,0,IMU_label_0_jonghyun,-0.4216956961316697,-0.5049650828149158,-0.707905507172734,-0.2570073888359357,2.146189793180685,0.34424056750285686,1.7140258379082425,0.0,0.0,0.0,32460.30956684041,-3959.744871426682,3237.023357257404
